time,Classification,Closed PnL,Size USD,Account,sentiment_numeric,rolling_corr,volatility,day_of_week
2025-02-28,Extreme Fear,225628.108748,4123660.77,13,0,0.025753390797768692,76731.02402333327,4
2025-03-01,Extreme Fear,10596.108968,263824.13,5,0,0.09003710809619878,76354.06599039097,5
2025-03-02,Fear,66914.320708,6460848.74,10,1,0.1420207346460676,73721.23602696904,6
2025-03-03,Fear,616413.032233,8244590.38,14,1,0.04467967491506384,142178.32100651765,0
2025-03-04,Extreme Fear,182075.566585,11124247.15,16,0,-0.014121180087684732,142026.14016728746,1
2025-03-05,Extreme Fear,269328.365917,9193654.22,13,0,-0.05015237504602707,145829.05840494068,2
2025-03-06,Fear,16101.125561,6765324.96,12,1,-0.21307662558152446,146168.08105730044,3
2025-03-07,Fear,150236.061627,19854275.48,14,1,-0.21438301194188716,144472.1231510001,4
2025-03-08,Fear,24700.773359,892083.51,13,1,-0.197191079964225,144947.9949724934,5
2025-03-09,Fear,19773.457395,10419697.99,12,1,-0.19685704934847215,144398.01571938157,6
2025-03-10,Extreme Fear,-10010.02727,16811790.68,14,0,-0.1576812625346278,144834.52674427652,0
2025-03-11,Extreme Fear,-76880.729036,14016952.09,16,0,-0.10663638002389943,150032.93269379612,1
2025-03-12,Fear,288105.984215,18618139.15,13,1,-0.11530951668866318,154577.80501784783,2
2025-03-13,Neutral,14114.870873,3285591.22,13,2,-0.11105891840785323,155365.4062846249,3
2025-03-14,Fear,68646.160089,8047187.16,10,1,-0.09520020194015405,155537.0813635982,4
2025-03-15,Neutral,78694.624572,2355749.54,8,2,-0.08317317386728103,154629.5781293658,5
2025-03-16,Fear,-7910.943544999999,10187921.51,8,1,-0.11231494668089204,155253.56687012082,6
2025-03-17,Fear,26163.906513,3592895.05,11,1,-0.10133555019818993,155540.4795985869,0
2025-03-18,Fear,72322.78882399999,4050655.47,13,1,-0.07986084298074829,153948.06089465972,1
2025-03-19,Fear,29374.682341,4598813.57,12,1,-0.055005132545740826,154508.56514211115,2
2025-03-20,Neutral,10246.859436,1652257.93,13,2,-0.07962592006408395,152822.05319225497,3
2025-03-21,Fear,6951.270374,2543903.39,9,1,-0.07944940531062995,151188.93190451892,4
2025-03-22,Fear,12498.535254,971809.42,8,1,-0.06854146209080617,151140.55663378324,5
2025-03-23,Fear,14047.421585,2593519.67,10,1,-0.10685338468435826,151955.63369918396,6
2025-03-24,Neutral,107878.961301,3017587.05,13,2,-0.07446042969844793,91811.66847627828,0
2025-03-25,Neutral,32030.90678,5372519.77,13,2,-0.06617982802534826,87725.82774838201,1
2025-03-26,Neutral,15802.167427,7597754.37,17,2,-0.07497923829613488,72886.28559261706,2
2025-03-27,Fear,58825.359221,3240279.46,11,1,-0.07972414357466566,72708.08936022439,3
2025-03-28,Fear,21337.179335,1483092.6099999999,11,1,-0.08859521109414331,68668.84459081978,4
2025-03-29,Fear,12098.872931,3668151.83,10,1,-0.13899999212828779,68849.50967521012,5
2025-03-30,Fear,15795.11514,2850874.96,9,1,-0.0814483270642871,68907.08346162607,6
2025-03-31,Fear,6978.184557,2164772.47,12,1,-0.11355964935586324,68417.86943659917,0
2025-04-01,Fear,-2202.6622420000003,704445.1900000001,9,1,-0.1108581804399909,63917.26215596098,1
2025-04-02,Fear,202212.740938,3867930.6,11,1,-0.1527409899924344,48195.0953077419,2
2025-04-03,Fear,-2365.961276,8670233.15,17,1,-0.055419690069479124,48732.964362910294,3
2025-04-04,Fear,-25515.67895,3835545.73,14,1,0.18179910521668752,50002.1561388406,4
2025-04-05,Fear,35907.33771,1267564.22,10,1,0.17958815257818975,48890.727602280065,5
2025-04-06,Fear,47053.449272,3551252.06,14,1,0.20187807697415294,48192.56716772108,6
2025-04-07,Extreme Fear,34527.370305,14460253.14,18,0,0.18810333212059727,48165.964519051144,0
2025-04-08,Extreme Fear,34899.394798,8869391.4,17,0,0.17769400100646693,47347.373809369004,1
2025-04-09,Extreme Fear,43120.444797,28556806.47,20,0,0.12885280035949945,47406.7441130877,2
2025-04-10,Fear,158261.822261,28741953.29,19,1,0.004979667645562242,54420.04095684937,3
2025-04-11,Fear,126406.479081,11319327.07,16,1,0.026646684175840454,57025.13689659107,4
2025-04-12,Fear,410419.694533,55914617.49,20,1,0.01773196672498061,97416.18009103919,5
2025-04-13,Neutral,48696.021521,14171154.790000001,17,2,0.013771334701994625,96816.42829305811,6
2025-04-14,Fear,45680.443063,13079972.98,14,1,-0.0031580194321725393,96415.90294260817,0
2025-04-15,Fear,72357.706282,20752168.24,14,1,-0.007453502828680501,96172.55597405399,1
2025-04-16,Fear,58631.730257,36502715.9,17,1,-0.009200412550334672,95534.07175508517,2
2025-04-17,Fear,5427.919886,2604551.51,12,1,-0.0056042956699320235,96463.46253748753,3
2025-04-18,Fear,4880.404744,24610650.46,12,1,-0.004287139686206522,96895.58371348602,4
2025-04-19,Fear,71950.577495,32706462.71,15,1,0.030430080901883063,96186.05495389226,5
2025-04-20,Fear,25060.341936,12126094.05,12,1,0.030028956995333762,95963.61178025766,6
2025-04-21,Fear,34369.267907,42104054.84,14,1,0.02951911378408812,95293.95224387525,0
2025-04-22,Neutral,58652.763578,33753625.24,15,2,0.026729793514544485,93965.69651157013,1
2025-04-23,Greed,-419020.225731,30682443.79,19,3,-0.4369930409415888,138038.90831823758,2
2025-04-24,Greed,50704.395965,35088918.64,15,3,-0.3785812029134907,137682.93153955127,3
2025-04-25,Greed,20218.859206,27749455.78,16,3,-0.3525023541694799,136888.99890812195,4
2025-04-26,Greed,-4125.753942,11948127.77,12,3,-0.34867475751186705,137316.20165622697,5
2025-04-27,Greed,2702.067468,487537.69,9,3,-0.34703790309383603,137610.8532368089,6
2025-04-28,Neutral,36906.813759,26124921.49,8,2,-0.34794976506682634,137605.2972250185,0
2025-04-29,Greed,125749.613427,34089511.66,7,3,-0.28831781654041705,138787.34617127254,1
2025-04-30,Greed,14003.797269,12693878.85,8,3,-0.29470741573143333,138968.39380103233,2
2025-05-01,Neutral,54536.829297000004,10720240.52,11,2,-0.3004844790503381,136569.3347606129,3
